id;valor_total;area_util;quartos;vagas;valor_condominio;suites;banheiros;piscina;academia;quadra;link;bairro;qtd_dados_bairro;media_idh;expectativa_vida;renda_percapita;estacao_prox;linha_prox;dist;lat;lon
1264;1979990;158;3;4;1380;3;4;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-158m2-venda-RS1979990-id-2616680080/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4391,136749";"-23,5330229";"-46,7315779"
1265;1630000;142;3;3;1500;3;4;1;1;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-142m2-venda-RS1630000-id-2616008153/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4706,898932";"-23,5277074";"-46,7324843"
1266;2900000;210;4;4;2000;3;5;0;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-210m2-venda-RS2900000-id-2616743403/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4606,573783";"-23,5324298";"-46,7335886"
1267;810000;76;2;2;660;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-76m2-venda-RS810000-id-2564353861/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"5408,290772";"-23,5288764";"-46,7405307"
1268;849855;69;2;1;484;1;2;1;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-69m2-venda-RS849855-id-2546132956/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4782,246315";"-23,5201144";"-46,7282235"
1269;1850000;114;4;3;;3;3;1;1;1;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-114m2-venda-RS1850000-id-68261008/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"3986,648452";"-23,5304004";"-46,72606"
1270;700000;70;2;2;589;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-70m2-venda-RS700000-id-2616593407/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4970,017349";"-23,5179998";"-46,7287489"
1271;1290000;121;3;2;900;1;4;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-121m2-venda-RS1290000-id-2584055144/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"5359,806745";"-23,5265345";"-46,7389527"
1272;410000;48;2;1;450;0;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-48m2-venda-RS410000-id-2528410288/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4808,379346";"-23,5207622";"-46,7290722"
1273;1618000;153;3;3;680;1;3;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-153m2-venda-RS1618000-id-2585686592/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"5610,849485";"-23,5284746";"-46,7424879"
1274;1280000;121;3;2;800;1;4;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-121m2-venda-RS1280000-id-2616670514/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"5562,822026";"-23,528654";"-46,7420587"
1275;900000;69;2;1;712;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-69m2-venda-RS900000-id-2605773129/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4900,1868";"-23,5197767";"-46,7293968"
1276;439900;70;2;1;865;0;2;0;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-70m2-venda-RS439900-id-2557853227/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4391,639083";"-23,5288199";"-46,7296369"
1277;700000;71;3;1;800;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-71m2-venda-RS700000-id-2616573945/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4256,860664";"-23,5285132";"-46,7279835"
1278;750000;76;2;1;700;1;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-76m2-venda-RS750000-id-94811743/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4983,065853";"-23,5310035";"-46,7369496"
1279;820000;69;2;1;575;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-69m2-venda-RS820000-id-2587488302/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4900,1868";"-23,5197767";"-46,7293968"
1280;730000;62;2;1;;1;2;1;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-62m2-venda-RS730000-id-2564598060/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"5630,668656";"-23,5289813";"-46,7429001"
1281;2814000;210;4;3;1500;3;6;0;0;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-210m2-venda-RS2814000-id-2616111513/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4411,043074";"-23,5326526";"-46,7316388"
1282;680000;70;2;2;790;1;2;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-70m2-venda-RS680000-id-2615748299/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4992,185945";"-23,5179229";"-46,7289612"
1283;775000;78;3;2;1155;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-78m2-venda-RS775000-id-2582301651/;VILA LEOPOLDINA;10;"0,7482";"74,964";"1458,268";VILA MADALENA;VERDE;"4178,306407";"-23,5314005";"-46,7286368"
2309;370000;69;3;1;566;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-69m2-venda-RS370000-id-2606130885/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";CARRÃO;VERMELHA;"2538,285079";"-23,5150102";"-46,565117"
2310;464800;56;2;1;399;1;2;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-56m2-venda-RS464800-id-2572141113/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";PARADA INGLESA;AZUL;"3016,660579";"-23,5101301";"-46,5933045"
2311;250000;50;2;1;350;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-50m2-venda-RS250000-id-2616246120/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TATUAPÉ;VERMELHA;"1861,667058";"-23,5243358";"-46,5815149"
2312;410000;46;2;1;350;0;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-46m2-venda-RS410000-id-2613010113/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TATUAPÉ;VERMELHA;"3223,446155";"-23,5136087";"-46,5886017"
2313;530000;63;3;1;470;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-63m2-venda-RS530000-id-2616827790/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"1983,681864";"-23,5252116";"-46,5892353"
2314;710000;76;3;2;658;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-76m2-venda-RS710000-id-2473902482/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";PARADA INGLESA;AZUL;"2763,466364";"-23,5053813";"-46,5906642"
2315;612000;100;3;3;1300;1;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-100m2-venda-RS612000-id-2523394708/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";PARADA INGLESA;AZUL;"3698,538487";"-23,5062714";"-46,5794304"
2316;426000;45;2;1;420;0;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-45m2-venda-RS426000-id-2613011689/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";PARADA INGLESA;AZUL;"2705,20172";"-23,5052975";"-46,5914109"
2317;310000;61;2;1;280;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-61m2-venda-RS310000-id-2616753966/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"2697,429463";"-23,5187899";"-46,5886127"
2318;1200000;130;3;0;1030;1;3;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-130m2-venda-RS1200000-id-2561040567/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TATUAPÉ;VERMELHA;"3600,643633";"-23,5080427";"-46,5784156"
2319;468000;51;2;1;430;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-51m2-venda-RS468000-id-2616659674/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TATUAPÉ;VERMELHA;"2618,951553";"-23,517871";"-46,5839608"
2320;427000;60;2;2;767;1;2;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-60m2-venda-RS427000-id-2577486667/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";PARADA INGLESA;AZUL;"3549,574661";"-23,5079648";"-46,5826993"
2321;450000;55;2;1;550;1;2;1;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-55m2-venda-RS450000-id-2582455151/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TUCURUVI;AZUL;"2775,028545";"-23,4955641";"-46,5820779"
2322;790000;76;3;2;600;1;2;0;1;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-76m2-venda-RS790000-id-92954281/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";PARADA INGLESA;AZUL;"2910,601441";"-23,5064998";"-46,5898543"
2323;460000;56;3;1;450;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-56m2-venda-RS460000-id-2607543351/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"3172,616681";"-23,514452";"-46,591059"
2324;570000;63;2;1;518;1;2;0;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-63m2-venda-RS570000-id-2613018944/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"2660,11624";"-23,5191338";"-46,5885159"
2325;588000;64;2;1;545;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-64m2-venda-RS588000-id-2594046828/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"2660,11624";"-23,5191338";"-46,5885159"
2327;262500;51;2;1;350;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-51m2-venda-RS262500-id-2608531276/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TATUAPÉ;VERMELHA;"1818,5058";"-23,5246761";"-46,5812648"
2328;439900;55;3;1;250;1;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-55m2-venda-RS439900-id-2575142092/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"3172,616681";"-23,514452";"-46,591059"
2329;349900;37;2;0;290;0;1;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-37m2-venda-RS349900-id-2577048626/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"3172,616681";"-23,514452";"-46,591059"
2330;430000;55;2;1;550;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-55m2-venda-RS430000-id-2616482412/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TUCURUVI;AZUL;"2775,028545";"-23,4955641";"-46,5820779"
2331;470000;117;3;2;344;2;3;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-117m2-venda-RS470000-id-2616257711/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"2841,93865";"-23,517431";"-46,5904117"
2333;419900;50;2;1;;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-50m2-venda-RS419900-id-91496518/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"3103,209444";"-23,5150873";"-46,5913844"
2334;399000;56;2;1;390;1;1;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-56m2-venda-RS399000-id-2576232433/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"2830,829687";"-23,5175587";"-46,5890875"
2335;530000;67;3;2;600;1;2;0;1;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-67m2-venda-RS530000-id-2567427837/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";BELÉM;VERMELHA;"2830,829687";"-23,5175587";"-46,5890875"
2336;300000;70;2;1;;1;1;0;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-70m2-venda-RS300000-id-2613898208/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TATUAPÉ;VERMELHA;"2591,557061";"-23,5175479";"-46,5814398"
2337;322212;39;1;39;400;0;1;1;1;1;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-39m2-venda-RS322212-id-2614552795/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TATUAPÉ;VERMELHA;"2618,951553";"-23,517871";"-46,5839608"
2340;553000;60;3;1;453;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-60m2-venda-RS553000-id-2615758117/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";TATUAPÉ;VERMELHA;"3223,446155";"-23,5136087";"-46,5886017"
2341;470000;56;2;1;;1;2;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-56m2-venda-RS470000-id-2582077121/;VILA MARIA;20;"0,814428571";"78,3452381";"1846,51";PARADA INGLESA;AZUL;"3017,581113";"-23,5101397";"-46,5933041"
773;474000;70;3;1;500;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-70m2-venda-RS474000-id-2616750742/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";SANTOS-IMIGRANTES;VERDE;"360,5132303";"-23,5927578";"-46,6211537"
2375;1383000;148;3;3;1400;3;4;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-148m2-venda-RS1383000-id-80821234/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";SANTOS-IMIGRANTES;VERDE;"1576,402165";"-23,5819241";"-46,6187264"
2377;299900;24;1;0;200;0;1;1;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-mariana-zona-sul-sao-paulo-24m2-venda-RS299900-id-2616576275/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"563,1824605";"-23,58647";"-46,6302444"
2378;970000;110;3;1;979;1;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-110m2-venda-RS970000-id-2616260802/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";PARAÍSO;VERDE;"274,3662777";"-23,578273";"-46,6418195"
2381;862000;60;2;1;600;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-60m2-venda-RS862000-id-2615957910/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"337,1091735";"-23,5872085";"-46,6323965"
2382;2479840;136;3;2;1360;3;4;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-136m2-venda-RS2479840-id-2614601695/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";SANTA CRUZ;LILAS;"398,802913";"-23,5957549";"-46,6399099"
2384;1200000;97;3;1;1000;1;3;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-97m2-venda-RS1200000-id-2616741145/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";ANA ROSA;AZUL;"329,5823324";"-23,5829508";"-46,6360093"
2385;1045000;110;3;1;979;1;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-110m2-venda-RS1045000-id-2616551875/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";PARAÍSO;VERDE;"495,9631101";"-23,5793181";"-46,6443785"
2386;1245000;84;3;2;850;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-84m2-venda-RS1245000-id-2488962130/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"561,3579243";"-23,5868584";"-46,6300245"
2388;1690000;110;3;2;1100;3;4;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-110m2-venda-RS1690000-id-2605524623/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"426,3595028";"-23,5882416";"-46,6389663"
2389;2676800;163;3;2;1400;3;4;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-163m2-venda-RS2676800-id-2616205002/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";SANTA CRUZ;LILAS;"444,7692808";"-23,5957913";"-46,6406121"
2390;2900000;163;3;2;1300;3;5;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-163m2-venda-RS2900000-id-2616514456/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"64,49923049";"-23,589702";"-46,6346381"
2391;550000;65;3;1;800;0;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-65m2-venda-RS550000-id-2611275114/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";CHÁCARA KLABIN;VERDE;"256,0734561";"-23,5944549";"-46,6291131"
2392;2286861;131;3;2;1000;3;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-131m2-venda-RS2286861-id-2552948383/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"64,49923049";"-23,589702";"-46,6346381"
2393;1090000;61;2;1;880;1;2;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-61m2-venda-RS1090000-id-2549448178/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";ANA ROSA;AZUL;"689,5087815";"-23,5766556";"-46,6342511"
2394;1099970;75;1;1;900;0;1;1;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-75m2-venda-RS1099970-id-2616769793/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";ANA ROSA;VERDE;"864,2858656";"-23,5842979";"-46,6467643"
2395;649000;94;3;1;370;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-94m2-venda-RS649000-id-2616750082/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"253,8373348";"-23,5869609";"-46,6342849"
2396;891008;65;2;1;650;1;2;1;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-65m2-venda-RS891008-id-2550579280/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";SANTA CRUZ;LILAS;"230,9609133";"-23,5969888";"-46,6389462"
2397;617000;45;1;1;830;1;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-45m2-venda-RS617000-id-2523310625/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";ANA ROSA;AZUL;"289,9521964";"-23,582853";"-46,6364069"
2398;673000;36;1;1;450;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-36m2-venda-RS673000-id-2611974534/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";ANA ROSA;AZUL;"467,3531019";"-23,584011";"-46,6351818"
2399;1900000;141;3;2;1;3;4;1;1;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-141m2-venda-RS1900000-id-2552674069/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";ANA ROSA;AZUL;"344,6993744";"-23,5832791";"-46,6360848"
2400;659000;94;3;1;370;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-94m2-venda-RS659000-id-2616749767/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"253,8373348";"-23,5869609";"-46,6342849"
2401;2250000;170;3;3;1200;1;3;0;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-170m2-venda-RS2250000-id-2427988590/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";CHÁCARA KLABIN;VERDE;"591,0992111";"-23,58968";"-46,6259768"
2402;700000;59;2;1;600;1;1;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-59m2-venda-RS700000-id-2503501239/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";SANTOS-IMIGRANTES;VERDE;"1823,159185";"-23,5795936";"-46,6196036"
2403;1350000;157;4;3;2500;2;5;0;1;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-157m2-venda-RS1350000-id-2548258758/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"885,1428738";"-23,5831154";"-46,6292639"
2404;1350000;84;3;2;1450;1;3;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-84m2-venda-RS1350000-id-2616573430/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";HOSPITAL SÃO PAULO;LILAS;"663,4105456";"-23,5931537";"-46,6421734"
2405;770000;75;3;2;930;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-75m2-venda-RS770000-id-2600904358/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";SANTA CRUZ;AZUL;"617,53568";"-23,5992733";"-46,6309146"
2406;2568679;140;3;2;1;3;4;1;1;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-140m2-venda-RS2568679-id-2601438446/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";ANA ROSA;AZUL;"314,1189286";"-23,5831";"-46,636313"
2407;1250000;106;3;1;1063;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-106m2-venda-RS1250000-id-2616557651/;VILA MARIANA;13;"0,901714286";"80,22857143";"4411,871429";VILA MARIANA;AZUL;"64,49923049";"-23,589702";"-46,6346381"
45;750000;70;2;1;680;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-aricanduva-zona-leste-sao-paulo-com-garagem-70m2-venda-RS750000-id-2608853377/;VILA MATILDE;25;"0,815428571";"78,32";"1225,875";PENHA;VERMELHA;"364,6494092";"-23,5352948";"-46,5395823"
51;380000;78;2;1;650;0;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-aricanduva-zona-leste-sao-paulo-com-garagem-78m2-venda-RS380000-id-2559197727/;VILA MATILDE;25;"0,815428571";"78,32";"1225,875";PENHA;VERMELHA;"734,1840256";"-23,5393712";"-46,5391669"
1589;430000;54;2;1;650;0;1;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-penha-zona-leste-sao-paulo-com-garagem-54m2-venda-RS430000-id-2582455637/;VILA MATILDE;25;"0,815428571";"78,32";"1225,875";PENHA;VERMELHA;"174,2131312";"-23,5347489";"-46,54372"
1593;210000;43;2;1;150;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-penha-zona-leste-sao-paulo-com-garagem-43m2-venda-RS210000-id-2501589490/;VILA MATILDE;25;"0,815428571";"78,32";"1225,875";PENHA;VERMELHA;"375,4010787";"-23,5369376";"-46,5424236"
